we ve already done that .	kami sudah melakukan itu .
tom came home early yesterday .	tom pulang lebih awal kemarin .
do you remember how tom reacted the first time you told him you and mary were hanging out together ?	kamu ingat gimana reaksi tom waktu pertama kali kamu kasih tahu dia soal kamu dan mary keluar bareng ?
we ve run short of money .	kami kekurangan dana .
who s taking responsibility for the loss ?	siapa yang bertanggung jawab atas kehilangan ini ?
that doesn t seem too difficult .	sepertinya itu tidak terlalu sulit .
you let me down , tom .	kamu mengecewakanku , tom .
ottawa is the capital of canada .	ottawa adalah ibu kota kanada .
how much is rye flour ?	berapa harga tepung gandum ?
you ll need either a pen or a pencil .	kamu akan butuh pulpen atau pensil .
do you know whose this is ?	tahukah kamu milik siapa ini ?
tom saw a wolf .	tom melihat seekor serigala .
the patient is steadily recovering .	keadaan pasiennya perlahan mulai membaik .
do you keep a diary ?	apa kamu menulis buku harian ?
everyone loves him .	semua orang menyukainya .
i have a half brother .	saya punya kakak tiri .
i ran into an old friend .	aku berjumpa dengan kawan lamaku .
we live in a civilized society .	kita hidup dalam masyarakat yang beradab .
my house is very cold .	rumahku dingin sekali .
this is a book about stars .	ini adalah buku tentang bintang .
tom , i want to show you something .	tom , aku ingin menunjukkan sesuatu .
what s in your refrigerator ?	apa yang ada di dalam kulkasmu ?
they grind wheat into flour .	mereka menggiling gandum menjadi tepung .
i love lasagna .	aku suka lasagna .
he writes letters to his mother .	dia menulis surat untuk ibunya .
tom can speak french .	tom bisa berbahasa prancis .
what was the name of that restaurant ?	apa nama restoran itu ?
he is running .	dia sedang berlari .
the movie starts at ten o clock .	filmnya akan mulai pada pukul sepuluh .
in japan , it s three in the morning now .	di jepang , sekarang pukul tiga pagi .
in case it rains , i won t go .	jika turun hujan , maka aku tidak akan pergi .
i miss him .	aku merindukannya .
i don t know what i should say .	aku tidak tahu apa yang harus aku katakan .
it seems overpriced to me .	sepertinya itu terlalu mahal bagiku .
he looks suspicious .	dia terlihat mencurigakan .
is it true you can speak french ?	benarkah anda bisa berbahasa prancis ?
tom smokes , drinks and gambles .	tom merokok , minum minum , dan berjudi .
i believe you know what you re supposed to be doing .	saya yakin anda tahu harus berbuat apa .
tom closed the drawer .	tom menutup lacinya .
yuck ! who d buy this ?	ih ! siapa yang akan membeli ini ?
tom is feeling trapped .	tom merasa terjebak .
tom is reading a newspaper .	tom sedang membaca koran .
was it scary ?	apakah itu menakutkan ?
the traffic jam caused me to be late for the meeting .	kemacetan lalu lintas menyebabkanku terlambat untuk meeting pertemuan .
there is almost no water in the glass .	hampir tidak ada air di dalam gelas .
that s no secret .	itu bukan rahasia .
my brother is very tall .	kakak saya badannya sangat tinggi .
i m playing football now .	aku bermain sepak bola sekarang .
it s my younger brother s .	itu punya adikku .
please write down your contact address here .	tolong tulis alamat dan nomor kontak anda di sini .
i ve already retired .	aku sudah pensiun .
i ve already finished .	aku sudah selesai .
are you really buying this for me ?	kamu serius membelikan ini untukku ?
tango lives with a small boy in a little village .	tango tinggal dengan seorang anak laki laki di sebuah desa kecil .
i just told tom the truth .	aku cuma memberitahu tom yang sebenarnya .
i ll visit a museum today .	aku akan mengunjungi sebuah museum hari ini .
i m not kidding .	aku tidak sedang bercanda .
may i see the wine list ?	boleh saya lihat daftar minuman anggurnya ?
math is an easy subject for me .	matematika mata pelajaran yang mudah bagiku .
have you ever eaten japanese food ?	kamu pernah makan masakan jepang ?
no one asked you .	tidak ada yang bertanya padamu .
the station is to the west of the hotel .	stasiunnya berada di sebelah barat hotel .
tom had no food or water for three days .	tom tidak makan dan minum selama tiga hari .
how long have you been gone ?	sudah berapa lama kamu pergi ?
i want this .	aku mau ini .
i have gout .	saya ada asam urat .
after the rain , there were puddles on the street .	setelah hujan , di jalanan terdapat banyak lubang yang tergenang air .
the hospital is on the other side of the station .	rumah sakitnya ada di seberang stasiun .
that was interesting , wasn t it ?	itu tadi menarik , ya ?
tom is no angel .	tom bukanlah seorang malaikat .
get back before midnight or you will be locked out .	kembali sebelum tengah malam atau kau akan terkunci di luar .
you re the only one here who doesn t know tom .	kamu satu satunya orang di sini yang tidak mengenal tom .
i ll be there all day .	aku akan di sana seharian .
her composition had no grammatical errors at all .	sama sekali tidak ada kesalahan tata bahasa pada karangannya .
are you trying to kill me ?	apa kamu mencoba membunuhku ?
you look quite sick .	ngoko : awakmu ketoke radha lara . krama : panjenengan ketingal gerah .
you re the only one i can count on for help .	kamu satu satunya yang bisa aku andalkan untuk membantuku .
i m glad to meet you .	senang bertemu denganmu .
we go abroad every summer .	kami pergi ke luar negri setiap musim panas .
the impact of science on society is great .	pengaruh ilmu pengetahuan pada masyarakat sangatlah besar .
every student has free access to the library .	setiap murid memilki akses gratis ke perpustakaan .
the taxi is waiting outside .	taksi itu menunggu di luar .
where s the exit ?	di mana pintu keluarnya ?
he was educated by his grandfather .	dia dididik oleh kakeknya .
but what will you do if he doesn t come ?	tapi apa yang akan kamu lakukan jika dia tidak datang ?
tom started clearing the table .	tom mulai membersihkan meja .
don t you know ?	apa kamu tidak tahu ?
you deserve the prize .	kau layak mendapatkan hadiah itu .
tom could see mary was about ready to cry .	tom melihat mary ingin menangis .
tom may have been injured .	tom mungkin saja terluka .
tom isn t very photogenic .	tom tidak terlalu cocok untuk difoto .
they forgot to lock the door .	mereka lupa mengunci pintu .
i bought a new car .	aku membeli mobil baru .
got it !	aku mengerti !
don t let tom hear you say that .	jangan biarkan tom mendengarkanmu mengatakan itu .
how re you doing ?	apa kabar ?
i m stronger than tom .	aku lebih kuat dari tom .
i screamed .	aku berteriak .
have you eaten supper yet ?	kamu sudah makan malam belum ?
you d better go by bus .	lebih baik kau pergi dengan bus .
he fell in love with her at first sight .	dia jatuh cinta padanya pada pandangan pertama .
you are very brave .	kamu berani sekali .
i hope tom passes the exam .	aku harap tom lulus ujian .
they feared you .	mereka takut padamu .
they re attempting to contact her .	mereka mencoba untuk menghubunginya .
this was good .	ini enak .
bananas are yellow .	pisang berwarna kuning .
my father died before i was born .	ayahku meninggal sebelum aku lahir .
they asked after my father .	mereka menanyakan ayah saya .
tom has another problem .	tom punya permasalahan lain .
besides teaching english , he writes novels .	selain mengajar bahasa inggris , dia juga menulis novel .
i was born on a monday .	saya lahir pada hari senin .
the airport is over there .	bandaranya ada di sana .
i come to australia a lot .	aku sering datang ke australia .
she was born in america .	dia lahir di amerika .
tom has lied to you .	tom sudah berbohong padamu .
it won t happen to me .	hal itu tidak akan terjadi pada diriku .
the police found drugs in tom s house .	polisi menemukan narkoba di rumah tom .
this makes me curious .	ini membuatku penasaran .
how much did you drink last night ?	kamu minum berapa banyak semalam ?
do you agree ?	apakah anda setuju ?
what number bus do i take ?	bus nomor berapa yang saya ambil ?
you are a teacher .	kamu seorang guru .
they re vegetarians .	mereka vegetarian .
tom doesn t gain weight even though he eats a lot .	tom tidak bertambah berat badan walaupun dia makan banyak .
tom said he was canadian .	tom bilang dia orang kanada .
can you see the big white building over there ?	bisakah kamu melihat gedung putih besar di sana ?
i want something hot to drink .	aku ingin sesuatu yang hangat untuk diminum .
the beginning of the story was interesting .	awal cerita itu menarik .
what grade is tom in ?	tom kelas berapa ?
that s great !	itu bagus !
all the windows face south .	semua jendelanya menghadap ke selatan .
tom said he had to work on monday .	tom berkata bahwa dia harus bekerja pada hari senin .
we ll do what tom suggested .	kami akan melakukan yang tom sarankan .
what a waste of money !	buang buang duit aja !
i think that i m fluent in french .	aku rasa aku lancar berbahasa prancis .
i apologize for what tom has done .	saya minta maaf atas apa yang telah diperbuat oleh tom .
enter your name .	masukkan nama anda .
the hammer and sickle symbolizes communism .	palu arit melambangkan komunisme .
i don t know my neighbors .	aku tidak mengenal tetangga tetanggaku .
tom married mary s sister and mary married tom s brother .	tom menikahi adiknya mary dan mary menikahi kakaknya tom .
are you the person in charge ?	apakah kau adalah orang yang bertugas di sini ?
what has happened ?	apa yang telah terjadi ?
you aren t perfect .	anda tak sempurna .
wow ! it s been a long time .	wow ! sudah sekian lama .
tom and i aren t allowed to do that .	saya dan tom tidak diizinkan untuk melakukan itu .
tom s piano needs to be tuned .	piano tom perlu distem .
i ve been very busy .	aku sedang sibuk sekali .
what matters is whether you do your best or not .	yang penting adalah apakah kamu melakukan yang terbaik atau tidak .
my girlfriend is five years younger than me .	pacar saya lima tahun lebih muda dari saya .
what did you tell them ?	apa yang kalian katakan padanya ?
do you like bowling ?	apakah kamu suka bowling ?
tom was crying .	tom menangis .
tom wanted to be famous .	tom ingin terkenal .
i like to go fishing with my father .	aku suka pergi memancing dengan ayahku .
tom switched off the light to save electricity .	tom mematikan lampu untuk menghemat listrik .
thank you for your assistance .	terima kasih atas bantuannya .
i m happy i could help .	saya senang bisa membantu .
i kept a diary when i was younger .	saya menulis diary saat saya masih muda .
i interpreted their silence as consent .	saya menganggap diamnya mereka sebagai tanda setuju .
the wind is blowing from the north .	angin sedang berhembus dari utara .
the mosquitoes will eat you alive .	nyamuk akan memakanmu hidup hidup .
i m usually punctual .	saya terbiasa tepat waktu .
take hold of the rope , and i ll pull you up .	eratkan talinya , dan saya akan menarik kamu ke atas .
tests start next week .	ujian akan mulai minggu depan .
i came yesterday .	aku datang kemarin .
you don t need to panic .	kau tidak perlu panik .
the apple doesn t fall far from the tree .	ke mana tumpah hujan dari bubungan , kalau tidak ke cucuran atap .
i wouldn t have been able to finish the job without your help .	aku tidak akan bisa menyelesaikan pekerjaan ini tanpa bantuanmu .
tom has no books .	tom tidak punya buku .
i give up .	saya menyerah .
i stopped smoking for the sake of my health .	aku berhenti merokok demi kesehatanku .
tom provided evidence .	tom memberikan bukti .
tom buys fish .	tom membeli ikan .
i must refuse .	aku harus menolak .
anybody can make a mistake .	setiap orang bisa berbuat salah .
are you interested in baseball , tom ?	tom , kamu tertarik dengan permainan bisbol ?
open the bottle .	buka botolnya .
throw the ball .	lempar bolanya !
we can meet .	kita bisa bertemu .
i don t know how to put it in japanese .	aku tidak tahu bagaimana cara mengatakannya dalam bahasa jepang .
i also like this singer s voice .	saya juga suka suara penyanyi ini .
i know what tom would do .	aku tahu apa yang akan tom lakukan .
please wear a mask .	tolong pakai masker .
fetch me that book on the table .	tolong saya ambilkan buku di atas meja itu .
